Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:5-rho:0.8-M:100-K:0-tau:0.1-n:3;0;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;32,1;53;21;0,218455624
r0:1-rho:0.9-M:100-K:0.0003-tau:1-n:4;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;1;lagrange;32,1;98;5;0,21970264
r0:5-rho:0.9-M:100-K:0.0005-tau:0.1-n:7;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;32,2;62;15;0,238826456
r0:5-rho:0.8-M:100-K:0.001-tau:0.5-n:7;0,001;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;0,5;lagrange;32,2;52;15;0,239775645
r0:5-rho:0.8-M:100-K:0.001-tau:0.1-n:5;0,001;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,1;lagrange;32,2;61;13;0,228830937
r0:5-rho:0.9-M:100-K:0.0003-tau:0.5-n:6;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;32,3;110;8;0,234492315
r0:1-rho:0.7-M:100-K:0.0005-tau:0.5-n:8;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;32,3;123;9;0,244778564
r0:1-rho:0.6-M:100-K:0.0003-tau:1-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;1;lagrange;32,4;97;6;0,230640957
r0:1-rho:0.6-M:100-K:0-tau:1-n:8;0;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;32,4;91;9;0,24568987
r0:1-rho:0.6-M:100-K:0-tau:1-n:7;0;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,6;0,5;1;lagrange;32,4;66;11;0,240172726
r0:5-rho:0.8-M:100-K:0.0003-tau:0.1-n:3;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,1;lagrange;32,5;53;15;0,216173278
r0:5-rho:0.7-M:100-K:0.0005-tau:0.1-n:7;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;32,5;63;13;0,237579535
r0:5-rho:0.7-M:100-K:0-tau:0.5-n:8;0;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;32,5;66;8;0,246449018
r0:1-rho:0.7-M:100-K:0.0005-tau:1-n:5;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;32,5;120;5;0,230362159
r0:5-rho:0.7-M:100-K:0.0003-tau:0.5-n:7;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;32,6;60;15;0,241863327
r0:5-rho:0.7-M:100-K:0-tau:0.5-n:4;0;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;32,6;60;17;0,223288454
r0:1-rho:0.8-M:100-K:0.0007-tau:0.1-n:6;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;32,6;80;9;0,237067919
r0:5-rho:0.8-M:100-K:0.0005-tau:0.1-n:4;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;32,7;59;12;0,225080564
r0:5-rho:0.7-M:100-K:0-tau:1-n:6;0;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;32,7;58;11;0,237012571
r0:1-rho:0.8-M:100-K:0.001-tau:0.1-n:7;0,001;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;32,7;68;11;0,242770092
r0:5-rho:0.7-M:100-K:0.0003-tau:0.1-n:4;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;32,8;55;13;0,226210781
r0:1-rho:0.7-M:100-K:0.0007-tau:1-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;1;lagrange;32,8;89;12;0,249181745
r0:5-rho:0.8-M:100-K:0.0005-tau:0.5-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,5;lagrange;32,9;52;20;0,240490364
r0:5-rho:0.9-M:100-K:0.0003-tau:0.1-n:7;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;33;84;9;0,244502756
r0:1-rho:0.9-M:100-K:0.0005-tau:0.1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;33,1;87;12;0,240571476
r0:5-rho:0.9-M:100-K:0-tau:1-n:5;0;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;33,2;81;16;0,235868432
r0:5-rho:0.7-M:100-K:0-tau:0.1-n:7;0;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;33,2;51;17;0,246668604
r0:5-rho:0.7-M:100-K:0-tau:0.1-n:4;0;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;33,2;65;13;0,227537556
r0:1-rho:0.6-M:100-K:0.001-tau:0.1-n:6;0,001;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,6;0,5;0,1;lagrange;33,3;76;11;0,241746984
r0:5-rho:0.7-M:100-K:0.0003-tau:1-n:3;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;33,5;80;20;0,224278773
r0:5-rho:0.7-M:100-K:0.0003-tau:0.5-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;33,5;54;14;0,23740064
r0:5-rho:0.9-M:100-K:0-tau:0.1-n:5;0;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;33,6;112;15;0,238295699
r0:5-rho:0.7-M:100-K:0.0005-tau:1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;33,6;48;15;0,244869987
r0:5-rho:0.8-M:100-K:0.0007-tau:1-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,8;0,5;1;lagrange;33,7;70;10;0,253520355
r0:5-rho:0.8-M:100-K:0.0005-tau:1-n:7;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,8;0,5;1;lagrange;33,8;80;7;0,250421197
r0:5-rho:0.8-M:100-K:0.0007-tau:0.5-n:5;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;34;84;16;0,241844541
r0:1-rho:0.7-M:100-K:0.0005-tau:0.5-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;34;142;8;0,246845513
r0:5-rho:0.7-M:100-K:0.0005-tau:0.1-n:3;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;34,1;59;14;0,228805331
r0:1-rho:0.6-M:100-K:0.0003-tau:0.5-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,6;0,5;0,5;lagrange;34,1;137;5;0,2418212
r0:5-rho:0.8-M:100-K:0-tau:0.5-n:4;0;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,5;lagrange;34,4;77;15;0,236026749
r0:5-rho:0.7-M:100-K:0.0005-tau:0.5-n:3;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;34,5;68;14;0,228758845
r0:5-rho:0.7-M:100-K:0.001-tau:1-n:3;0,001;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;34,5;51;20;0,231322448
r0:1-rho:0.8-M:100-K:0.001-tau:0.1-n:4;0,001;100;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;34,5;166;7;0,237207511
r0:5-rho:0.8-M:100-K:0-tau:0.1-n:6;0;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,8;0,5;0,1;lagrange;34,6;120;15;0,252561358
r0:5-rho:0.7-M:100-K:0.001-tau:0.1-n:4;0,001;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;34,6;80;13;0,237074136
r0:1-rho:0.7-M:100-K:0-tau:0.1-n:7;0;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;34,6;81;7;0,256424503
r0:5-rho:0.8-M:100-K:0.0005-tau:0.5-n:3;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;0,5;lagrange;34,9;90;14;0,233594155
r0:5-rho:0.8-M:100-K:0.0007-tau:1-n:3;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;34,9;65;20;0,234399485
r0:5-rho:0.8-M:100-K:0-tau:0.5-n:5;0;100;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,8;0,5;0,5;lagrange;34,9;87;16;0,247444058
r0:1-rho:0.7-M:100-K:0.001-tau:1-n:5;0,001;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;34,9;101;7;0,247088396
r0:5-rho:0.9-M:100-K:0.001-tau:0.5-n:7;0,001;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;35;84;5;0,259238331
r0:5-rho:0.8-M:100-K:0.0003-tau:1-n:3;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,8;0,5;1;lagrange;35;63;12;0,235625045
r0:5-rho:0.8-M:100-K:0.001-tau:0.1-n:4;0,001;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,8;0,5;0,1;lagrange;35;112;15;0,240645141
r0:5-rho:0.7-M:100-K:0.0007-tau:0.5-n:6;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;35,1;57;16;0,254557588
r0:1-rho:0.8-M:100-K:0.001-tau:1-n:3;0,001;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;35,2;163;3;0,236792617
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:8;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;351,8;666;211;16.164.604.006.989.900
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:7;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;318,4;637;102;1.465.530.684.600.520
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:6;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;320,1;791;104;14.606.651.426.001.900
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:5;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;188,1;461;45;0,857283339
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:4;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;196,9;353;79;0,891342933
r0:5-rho:0.7-M:10-K:0.0003-tau:1-n:3;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;215,9;419;78;0,975644179
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:8;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;342,9;450;183;15.881.125.268.002.500
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:7;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;280,1;549;76;12.870.513.292.000.300
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:6;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;232,5;395;109;10.621.022.056.002.400
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:5;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;258,3;610;93;11.747.672.049.008.500
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:4;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;223,9;376;79;10.139.863.327.000.000
r0:5-rho:0.7-M:10-K:0.0003-tau:0.5-n:3;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;300,1;591;126;13.533.745.553.009.700
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:8;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;352,6;509;158;16.246.225.014.998.300
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:7;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;279,9;539;118;12.848.452.125.006.500
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:6;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;283,6;748;44;12.954.448.040.996.700
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:5;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;250,6;507;107;11.386.965.382.989.700
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:4;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;224,9;459;34;10.243.276.131.004.600
r0:5-rho:0.7-M:10-K:0.0003-tau:0.1-n:3;0,0003;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;232,1;340;99;10.463.488.877.008.700
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:8;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;243,9;390;139;11.256.282.429.007.100
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:7;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;326;555;197;14.965.038.945.010.700
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:6;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;176,6;396;61;0,805219847
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:5;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;289,4;497;67;13.138.268.378.010.200
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:4;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;233,8;614;50;10.594.465.286.005.200
r0:5-rho:0.7-M:10-K:0.0005-tau:1-n:3;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;246,8;406;156;1.112.903.141.998.680
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:8;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;331,6;465;177;15.330.285.657.008.000
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:7;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;313,2;484;126;14.385.156.520.002.000
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:6;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;298,1;598;75;1.369.082.641.499.690
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:5;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;318,1;616;132;14.427.382.124.995.300
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:4;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;216,4;418;114;0,979185752
r0:5-rho:0.7-M:10-K:0.0005-tau:0.5-n:3;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;200,2;372;104;0,901793753
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:8;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;331,2;507;89;15.233.283.976.995.100
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:7;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;329,3;844;102;15.149.435.469.007.500
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:6;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;298,8;541;81;136.182.155.800.052
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:5;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;286,8;802;97;13.023.060.839.012.000
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:4;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;300,6;733;145;13.589.225.756.004.400
r0:5-rho:0.7-M:10-K:0.0005-tau:0.1-n:3;0,0005;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;230,7;501;53;10.409.387.776.991.900
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:8;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;389,2;696;212;1.808.717.679.300.750
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:7;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;357,7;780;115;16.419.089.351.998.900
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:6;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;286,1;537;91;13.067.512.467.998.300
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:5;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;283,1;534;54;12.863.114.258.012.500
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:4;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;206,5;653;62;0,933959092
r0:5-rho:0.7-M:10-K:0.0007-tau:1-n:3;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;199,8;315;71;0,905667397
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:8;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;279,4;531;102;12.865.283.352.002.700
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:7;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;286,7;580;132;13.172.220.217.005.800
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:6;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;343,1;737;210;15.661.512.144.011.700
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:5;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;271,4;467;110;12.324.222.743.001.800
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:4;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;157,4;317;43;0,717060187
r0:5-rho:0.7-M:10-K:0.0007-tau:0.5-n:3;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;241,5;393;80;10.938.861.702.001.300
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:8;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;302,3;556;131;13.957.529.758.001.300
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:7;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;329,6;564;198;15.074.225.844.000.400
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:6;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;306,6;739;147;13.992.791.529.992.200
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:5;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;294;806;127;1.330.971.530.599.340
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:4;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;212;422;90;0,961846221
r0:5-rho:0.7-M:10-K:0.0007-tau:0.1-n:3;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;241,8;370;110;1.088.752.914.199.720
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;226;602;49;10.438.440.059.006.000
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;363,8;753;209;16.814.696.581.990.500
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;321,7;726;35;14.711.210.267.996.600
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;242,4;531;42;11.001.733.994.999.000
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;213;512;87;0,962287344
r0:5-rho:0.7-M:10-K:0.001-tau:1-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;253,4;353;112;11.384.733.427.999.800
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;487,4;1629;198;2.247.753.208.100.030
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;329,1;479;160;15.069.197.503.995.300
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;313,6;723;145;1.440.572.061.900.450
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;409,6;1093;115;18.561.276.873.006.100
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;217,3;372;94;0,986640441
r0:5-rho:0.7-M:10-K:0.001-tau:0.5-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;226,5;381;111;1.025.622.763.100.540
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;327,6;633;169;1.518.614.046.499.710
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;392,1;788;150;17.961.337.599.990.600
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;371,9;715;117;16.963.372.906.000.500
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;350,4;665;91;1.625.547.911.999.450
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;311,2;710;37;14.064.024.865.991.000
r0:5-rho:0.7-M:10-K:0.001-tau:0.1-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;159,1;261;55;0,716428536
r0:5-rho:0.7-M:10-K:0-tau:1-n:8;0;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;325,2;589;76;14.970.885.764.007.100
r0:5-rho:0.7-M:10-K:0-tau:1-n:7;0;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;339,3;558;104;15.603.927.010.000.900
r0:5-rho:0.7-M:10-K:0-tau:1-n:6;0;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;321,8;619;126;14.663.245.385.992.900
r0:5-rho:0.7-M:10-K:0-tau:1-n:5;0;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;228,4;404;106;10.369.356.844.996.200
r0:5-rho:0.7-M:10-K:0-tau:1-n:4;0;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;210,2;386;114;0,952794616
r0:5-rho:0.7-M:10-K:0-tau:1-n:3;0;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;208,4;394;33;0,942058185
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:8;0;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;313,8;543;114;14.533.790.795.991.000
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:7;0;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;298,4;543;90;13.672.846.617.002.500
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:6;0;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;207,6;419;102;0,948714707
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:5;0;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;290,4;425;160;13.143.465.850.997.000
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:4;0;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;259,7;527;36;1.173.577.932.099.570
r0:5-rho:0.7-M:10-K:0-tau:0.5-n:3;0;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;170,2;363;63;0,785495862
