Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;13,8;22;9;0,647631387
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,5;lagrange;12;24;7;0,524817217
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,5;lagrange;8,1;11;6;0,333057268
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,5;lagrange;5,7;8;4;0,219540622
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;5,8;10;4;0,204585988
r0:1-rho:0.9-M:1000-K:0.001-tau:0.5-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;6,3;28;3;0,203140272
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,1;lagrange;17,5;27;11;0,815771648
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;9,7;14;7;0,426986232
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;13,1;25;6;0,529630227
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;7,7;17;4;0,292461582
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,1;lagrange;11,6;29;4;0,399516808
r0:1-rho:0.9-M:1000-K:0.001-tau:0.1-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,1;lagrange;6,3;18;3;0,203265449
r0:1-rho:0.9-M:1000-K:0-tau:1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;1;lagrange;31,9;49;18;14.761.332.792.000.700
r0:1-rho:0.9-M:1000-K:0-tau:1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;1;lagrange;20,1;47;13;0,867533682
r0:1-rho:0.9-M:1000-K:0-tau:1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;13,5;24;10;0,544739412
r0:1-rho:0.9-M:1000-K:0-tau:1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;9,2;21;6;0,347456251
r0:1-rho:0.9-M:1000-K:0-tau:1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;1;lagrange;7,6;20;4;0,265456883
r0:1-rho:0.9-M:1000-K:0-tau:1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;1;lagrange;5,5;13;3;0,179256764
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;25,8;49;16;12.004.323.779.001.400
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,5;lagrange;20,7;49;11;0,897582674
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,5;lagrange;16;27;10;0,645015486
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,5;lagrange;11,4;30;5;0,427771281
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;7,1;24;4;0,248217874
r0:1-rho:0.9-M:1000-K:0-tau:0.5-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;9,4;33;3;0,299515797
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,1;lagrange;28,5;49;17;1.320.665.234.399.890
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;23;49;11;0,995500292
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;25,5;49;9;1.027.559.617.299.990
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;9,2;16;6;0,34765536
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,1;lagrange;6;19;4;0,210723859
r0:1-rho:0.9-M:1000-K:0-tau:0.1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,1;lagrange;4,7;7;3;0,153682844
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;13,5;20;11;8.638.674.355.100.010
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;9,9;14;8;5.808.877.828.999.900
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;6,3;7;6;33.376.467.059.000.700
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;5,2;7;4;24.561.132.754.999.500
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;3,4;4;3;14.357.386.518.000.500
r0:1-rho:0.8-M:10000-K:0.0003-tau:1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;3;3;3;11.123.254.136.000.400
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;11,7;13;11;7.491.701.646.500.040
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;9,3;12;8;5.433.156.267.699.990
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;6,9;9;6;3.659.791.710.999.880
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;4,3;5;4;20.344.725.040.000.400
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;3,2;4;3;13.496.808.916.999.700
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.5-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;3,2;5;3;1.185.598.851.100.070
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;11,2;13;10;716.020.250.599.995
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;8,4;9;8;49.184.810.755.001.300
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;6,6;10;6;3.504.152.709.400.110
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,1;lagrange;4,5;7;4;2.130.621.884.900.020
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;3,7;5;3;15.605.269.739.000.500
r0:1-rho:0.8-M:10000-K:0.0003-tau:0.1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,1;lagrange;2,9;3;2;10.745.813.754.001.500
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;12,4;16;10;79.042.556.604.999.800
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;10,4;14;8;60.520.747.682.001.400
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;6;6;6;31.768.830.066.999.700
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;4,5;5;4;21.279.617.239.999.400
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;3;3;3;12.684.941.497.000.100
r0:1-rho:0.8-M:10000-K:0.0005-tau:1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;3,1;4;3;11.475.458.687.000.300
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;11,1;13;10;7.105.320.134.899.920
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;7,5;8;7;4.401.399.674.999.990
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;7,2;9;6;3.815.897.154.800.040
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;4,1;5;4;1.940.735.970.899.910
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;3,1;4;3;13.095.410.404.999.700
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.5-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;3,1;4;3;11.476.728.788.999.000
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;11,6;15;10;7.396.195.604.800.050
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;9,4;11;7;5.472.329.132.900.080
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;5,7;6;5;30.293.489.851.999.700
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,1;lagrange;4,2;5;4;19.895.181.588.000.900
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;3,2;4;3;13.516.065.707.999.500
r0:1-rho:0.8-M:10000-K:0.0005-tau:0.1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,1;lagrange;3,2;7;2;1.182.701.582.899.970
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;10,3;11;10;6.586.775.439.499.970
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;8,1;12;7;4.751.146.294.099.990
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;6,6;9;5;35.035.152.610.000.200
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;4,2;5;4;19.899.638.398.999.700
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;3,7;5;3;15.583.550.561.001.100
r0:1-rho:0.8-M:10000-K:0.0007-tau:1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;2,9;3;2;1.073.541.941.499.930
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;10,2;12;9;6.528.805.768.300.110
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;7,5;9;7;4.401.562.550.500.050
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;6,1;7;5;32.391.367.035.999.700
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;4,3;5;4;20.356.829.947.999.300
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;3;3;3;12.675.065.166.000.400
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.5-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;2,9;3;2;10.727.955.688.000.200
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;9;10;8;5.771.835.668.300.080
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;7;7;7;4.106.515.377.300.090
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;5,2;6;5;2.770.875.512.800.010
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,1;lagrange;4,6;6;4;21.756.274.342.000.300
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;3,4;5;3;14.216.986.913.001.100
r0:1-rho:0.8-M:10000-K:0.0007-tau:0.1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,1;lagrange;3;3;3;11.081.830.943.998.200
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;9,1;10;9;5.829.508.266.800.070
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;8,1;11;7;4.754.278.678.300.030
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;5,1;6;5;27.116.963.210.000.900
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;4,4;6;4;2.086.471.533.900.110
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;3,2;4;3;13.512.673.265.999.100
r0:1-rho:0.8-M:10000-K:0.001-tau:1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;3;3;3;11.064.543.528.998.900
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;9,1;10;8;5.815.890.108.699.930
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;7,8;10;6;4.584.477.695.999.880
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;5;5;5;266.588.658.820.001
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;3,7;4;3;17.388.532.141.998.400
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;3,2;4;3;1.338.773.536.000.000
r0:1-rho:0.8-M:10000-K:0.001-tau:0.5-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;2,8;3;2;10.259.371.718.000.600
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;8,1;10;7;51.561.062.106.999.000
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;6,3;7;6;37.054.904.989.998.200
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;4,7;5;4;25.021.417.645.999.400
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,1;lagrange;3,7;4;3;17.563.009.745.999.800
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;3;3;3;1.257.343.610.299.900
r0:1-rho:0.8-M:10000-K:0.001-tau:0.1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,1;lagrange;2,8;3;2;10.279.246.965.999.800
r0:1-rho:0.8-M:10000-K:0-tau:1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;14,2;18;12;8.992.428.253.300.020
r0:1-rho:0.8-M:10000-K:0-tau:1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;10,8;13;10;6.271.489.610.099.880
r0:1-rho:0.8-M:10000-K:0-tau:1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;7,1;9;6;37.676.503.280.999.800
r0:1-rho:0.8-M:10000-K:0-tau:1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;5,1;7;4;2.412.707.892.599.970
r0:1-rho:0.8-M:10000-K:0-tau:1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;3,3;4;3;1.391.945.169.200.150
r0:1-rho:0.8-M:10000-K:0-tau:1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;2,9;3;2;10.738.454.845.999.500
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;13,7;16;13;8.758.037.822.199.910
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;10,6;16;9;6.207.872.247.799.960
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;7,5;11;7;39.583.733.174.998.900
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;6,4;9;5;30.184.525.516.000.500
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;3,9;5;3;16.434.948.584.999.800
r0:1-rho:0.8-M:10000-K:0-tau:0.5-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;3;3;3;11.113.905.709.999.000
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;13,9;16;12;8.869.371.407.899.960
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;11,6;14;9;6.781.986.855.600.000
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;7,5;11;6;39.613.269.249.999.500
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,1;lagrange;5,7;8;4;26.883.907.563.998.900
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,1;lagrange;3,5;4;3;14.717.161.918.000.700
r0:1-rho:0.8-M:10000-K:0-tau:0.1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,1;lagrange;3;3;3;11.080.421.415.999.800
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;13,9;17;11;0,651438369
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;14,1;24;8;0,613120764
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;13;28;6;0,525453398
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:5;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;7,6;13;5;0,287922071
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:4;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;1;lagrange;4,4;7;3;0,157358156
r0:1-rho:0.8-M:1000-K:0.0003-tau:1-n:3;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;1;lagrange;9,3;40;3;0,295378553
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;14,6;18;11;0,683010183
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;14,1;28;9;0,615810042
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;18,4;49;7;0,742492259
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:5;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;7,1;13;5;0,27087876
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:4;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,8;0,5;0,5;lagrange;6,2;11;3;0,218264538
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.5-n:3;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,8;0,5;0,5;lagrange;4,9;9;3;0,159628821
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.1-n:8;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;19,9;35;10;0,924971437
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.1-n:7;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;16,3;33;8;0,707473405
r0:1-rho:0.8-M:1000-K:0.0003-tau:0.1-n:6;0,0003;1000;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;10,1;18;6;0,41045596
